sender_type,signal,action,posterior_belief,rational_posterior,outcome,sender_payoff,receiver_payoff,is_bluff,bluff_success,sender_reasoning,receiver_reasoning,sender_confidence,receiver_confidence,sender_latency_ms,receiver_latency_ms,sender_tokens,receiver_tokens,game_duration_ms,model_key,model_name,treatment,sim_id,timestamp
LOW,ESCALATE,BACK_DOWN,0.75,1.0,COERCION_SUCCESS,0.8,0.0,True,True,"Since my opponent doesn't know my low resolve, an escalation could bluff them into backing down, as they would assume I have the capacity to follow through. Negotiating might signal weakness, inviting an attack. The cost of political capital is less than the cost of an attack.","Escalation is more likely from a high resolve opponent trying to deter me. If they were low resolve, they'd be less likely to escalate, as it puts them at risk. Therefore, observing escalation increases my belief they are high resolve, making an attack risky.",0.8,0.9,1095,922,251,246,2018,gemini-2.5-flash,Gemini-2.5-Flash,zero_shot,1,2026-03-06T04:55:15.972251
HIGH,ESCALATE,BACK_DOWN,0.8,1.0,COERCION_SUCCESS,0.8,0.0,False,False,"With HIGH RESOLVE, I want my opponent to believe I am strong and willing to fight. Escalating sends a clear and credible signal of my military strength and resolve, making them more likely to back down to avoid conflict.","Escalation is a strong signal of high resolve. A low resolve opponent would likely back down rather than escalate, as they'd want to avoid a costly war. Therefore, observing escalation significantly increases the probability that the opponent is high resolve. Attacking a high resolve opponent is too risky.",0.9,0.9,887,1037,240,249,1924,gemini-2.5-flash,Gemini-2.5-Flash,zero_shot,2,2026-03-06T04:55:17.896226
HIGH,ESCALATE,BACK_DOWN,0.66,1.0,COERCION_SUCCESS,0.8,0.0,False,False,"With HIGH RESOLVE, an escalation signal is the most effective way to convince the opponent that we are willing and able to fight, thus deterring an attack. Negotiating might be perceived as weakness, encouraging them to attack.","An opponent with high resolve is more likely to escalate than one with low resolve. Observing escalation increases the probability that the opponent is high resolve. Given the significant negative payoff if I attack a high-resolve opponent, and the updated belief, backing down is the safer choice.",0.9,0.8,958,1091,240,245,2048,gemini-2.5-flash,Gemini-2.5-Flash,zero_shot,3,2026-03-06T04:55:19.944471
HIGH,ESCALATE,BACK_DOWN,0.6,1.0,COERCION_SUCCESS,0.8,0.0,False,False,"With HIGH RESOLVE, I want to project strength to deter an attack. An 'ESCALATE' signal, specifically a strong threat, will make the opponent believe I am HIGH RESOLVE, increasing the likelihood they back down.","Escalation is more likely from a High Resolve opponent seeking to deter, or from a Low Resolve opponent bluffing. Given the prior, escalation makes me slightly more confident they are High Resolve. Attacking a High Resolve opponent is too costly.",0.9,0.7,839,926,241,239,1764,gemini-2.5-flash,Gemini-2.5-Flash,zero_shot,4,2026-03-06T04:55:21.708785
HIGH,ESCALATE,BACK_DOWN,0.75,1.0,COERCION_SUCCESS,0.8,0.0,False,False,"My high resolve means I have the military capability and willingness to fight. An escalation signal, while costly, is the most effective way to convince my opponent that I am not an easy target and will deter them from attacking, as they will perceive me as HIGH RESOLVE.","An opponent with high resolve is more likely to escalate than one with low resolve. Given the escalation, my belief in the opponent being high resolve increases. Attacking a high-resolve opponent is too risky.",0.9,0.9,927,914,249,232,1841,gemini-2.5-flash,Gemini-2.5-Flash,zero_shot,5,2026-03-06T04:55:23.550193
LOW,ESCALATE,BACK_DOWN,0.75,1.0,COERCION_SUCCESS,0.8,0.0,True,True,"Since my opponent doesn't know my low resolve, an escalation could bluff them into believing I am high resolve, making them back down to avoid a fight. Negotiating would reveal my weakness and invite an attack. The cost of political capital is preferable to being attacked.","An opponent with high resolve is more likely to escalate than one with low resolve. Escalation as a signal increases the probability they are high resolve. Given the high cost of a miscalculation, it's safer to back down.",0.9,0.9,991,921,249,237,1913,gemini-2.5-flash,Gemini-2.5-Flash,zero_shot,6,2026-03-06T04:55:25.462769
LOW,ESCALATE,BACK_DOWN,0.8,1.0,COERCION_SUCCESS,0.8,0.0,True,True,"Since my opponent doesn't know my low resolve, an escalation could bluff them into believing I am strong and willing to fight, making them back down. Negotiating might signal weakness and invite an attack. The cost of political capital is preferable to the cost of war.","Escalation is a strong signal of high resolve. A low resolve opponent would likely back down rather than escalate, as they'd want to avoid conflict. Therefore, observing escalation makes it significantly more probable that the opponent has high resolve. Attacking a high-resolve opponent is too risky.",0.8,0.9,1004,907,249,249,1911,gemini-2.5-flash,Gemini-2.5-Flash,zero_shot,7,2026-03-06T04:55:27.374165
HIGH,ESCALATE,BACK_DOWN,0.75,1.0,COERCION_SUCCESS,0.8,0.0,False,False,"Since my military resolve is HIGH, I want to project this strength to deter the opponent. An Escalation signal, despite its political cost, is the most effective way to convince them I am willing and able to fight, thus making them back down and avoiding an attack.","Escalation is more likely from a High Resolve opponent seeking to deter, or from a Low Resolve opponent bluffing. Given the observed signal, I need to update my belief about their resolve. If I attack and they are High Resolve, the cost is significant.",0.95,0.8,1548,919,250,244,2467,gemini-2.5-flash,Gemini-2.5-Flash,zero_shot,8,2026-03-06T04:55:29.841073
LOW,ESCALATE,BACK_DOWN,0.75,1.0,COERCION_SUCCESS,0.8,0.0,True,True,"Since my opponent doesn't know my low resolve, an escalation could bluff them into believing I am strong and willing to fight, thus deterring an attack. Negotiating might reveal weakness and invite aggression. While costly, the bluff is the best chance to avoid conflict.","An opponent with high resolve is more likely to escalate than one with low resolve. Escalation therefore increases my belief that the opponent is high resolve. Given the updated belief, attacking becomes too risky.",0.85,0.8,1095,955,250,230,2050,gemini-2.5-flash,Gemini-2.5-Flash,zero_shot,9,2026-03-06T04:55:31.890916
HIGH,ESCALATE,BACK_DOWN,0.9,1.0,COERCION_SUCCESS,0.8,0.0,False,False,"Since my military resolve is HIGH, I want to project strength to deter the opponent. An escalation signal, though costly, is the most effective way to convince them I am willing and able to fight, thus making them back down and avoiding attack.","Escalation is a strong signal of high resolve. A low resolve opponent would likely back down rather than escalate, as they'd want to avoid conflict. Therefore, the probability that the opponent is high resolve increases significantly after observing escalation. Given the high risk of attacking a high resolve opponent, backing down is the safer option.",0.9,0.95,1008,1103,244,257,2111,gemini-2.5-flash,Gemini-2.5-Flash,zero_shot,10,2026-03-06T04:55:34.002131
LOW,ESCALATE,BACK_DOWN,0.8,1.0,COERCION_SUCCESS,0.8,0.0,True,True,"Since my opponent doesn't know my low resolve, I must project strength to deter an attack. Escalation, despite the political cost, is the only signal that could make them believe I have high resolve and cause them to back down.","Escalation is a strong signal of high resolve. A low resolve opponent would likely back down rather than escalate, as they'd want to avoid conflict. Therefore, the observed signal significantly increases the probability that my opponent is high resolve. Attacking a high-resolve opponent would be disastrous.",0.8,0.9,1096,1187,243,249,2283,gemini-2.5-flash,Gemini-2.5-Flash,zero_shot,11,2026-03-06T04:55:36.285022
HIGH,ESCALATE,BACK_DOWN,0.75,1.0,COERCION_SUCCESS,0.8,0.0,False,False,"With HIGH RESOLVE, I want to convince my opponent that I am willing and able to fight. An escalation signal is the most effective way to communicate this strength and deter an attack, even with the cost of political capital.","An opponent with HIGH RESOLVE is more likely to ESCALATE than one with LOW RESOLVE. Observing ESCALATE therefore increases the probability that the opponent is HIGH RESOLVE. Given the high probability of HIGH RESOLVE, attacking would be too risky.",0.9,0.9,853,786,240,242,1640,gemini-2.5-flash,Gemini-2.5-Flash,zero_shot,12,2026-03-06T04:55:37.924636
LOW,ESCALATE,BACK_DOWN,0.66,1.0,COERCION_SUCCESS,0.8,0.0,True,True,"Since my opponent doesn't know my low resolve, an escalation could bluff them into believing I am strong and willing to fight, thus deterring an attack. Negotiating might reveal my weakness and encourage an attack. The cost of political capital is less than the cost of war.","An opponent with high resolve is more likely to escalate than one with low resolve. Given the observed escalation, my belief in the opponent being high resolve increases. Attacking a high-resolve opponent is too costly.",0.8,0.8,1063,986,251,233,2050,gemini-2.5-flash,Gemini-2.5-Flash,zero_shot,13,2026-03-06T04:55:39.974245
LOW,ESCALATE,BACK_DOWN,0.65,1.0,COERCION_SUCCESS,0.8,0.0,True,True,"Since my military resolve is low, I must project an image of strength to deter an attack. Escalating, even with a depleted military, might convince the opponent I am willing to fight, making them back down. Negotiating would likely be perceived as a sign of weakness, inviting attack.","Escalation is more likely from a High Resolve opponent seeking to deter, or from a Low Resolve opponent bluffing. Without information on the costs of escalation for each type, I assume High Resolve is more prone to escalate to demonstrate strength. Given the high cost of misjudging, a cautious approach is warranted.",0.8,0.7,995,1601,253,254,2596,gemini-2.5-flash,Gemini-2.5-Flash,zero_shot,14,2026-03-06T04:55:42.570264
HIGH,ESCALATE,BACK_DOWN,0.6,1.0,COERCION_SUCCESS,0.8,0.0,False,False,"Since my military resolve is HIGH and the opponent doesn't know this, an ESCALATION signal will likely convince them of my strength and willingness to fight. This should deter an attack, as they want to avoid a costly conflict.","An opponent with high resolve is more likely to escalate, but a low resolve opponent might also escalate to bluff. Given the high cost of misjudging a high-resolve opponent, I'll update cautiously. The risk of attacking a high-resolve opponent outweighs the potential gain from a low-resolve one.",0.9,0.8,1068,999,242,252,2067,gemini-2.5-flash,Gemini-2.5-Flash,zero_shot,15,2026-03-06T04:55:44.637367
LOW,ESCALATE,BACK_DOWN,0.66,1.0,COERCION_SUCCESS,0.8,0.0,True,True,"Since my opponent doesn't know my low resolve, an escalation could bluff them into believing I have high resolve, making them back down to avoid a fight. Negotiating would reveal my weakness and invite an attack. The cost of political capital is less than the cost of being attacked.","An escalate signal from a high resolve opponent is more likely than from a low resolve one, suggesting the opponent might be strong. Attacking a high resolve opponent carries significant risk.",0.8,0.8,1069,855,252,226,1924,gemini-2.5-flash,Gemini-2.5-Flash,zero_shot,16,2026-03-06T04:55:46.561327
HIGH,ESCALATE,BACK_DOWN,0.8,1.0,COERCION_SUCCESS,0.8,0.0,False,False,"Since my military resolve is HIGH, I want to signal this strength to my opponent to deter an attack. Escalating with a strong threat is the most direct way to convince them I am willing and able to fight, leading them to back down.","Escalation is a strong signal of high resolve. A low resolve opponent would likely not escalate, fearing a costly war. Given the observed escalation, the probability of the opponent being high resolve increases significantly, making an attack risky.",0.9,0.9,945,750,244,236,1695,gemini-2.5-flash,Gemini-2.5-Flash,zero_shot,17,2026-03-06T04:55:48.256141
