variant,variant_label,sim_id,sender_type,signal,action,posterior_belief,rational_posterior,outcome,sender_payoff,receiver_payoff,is_bluff,bluff_success,sender_reasoning,receiver_reasoning,sender_confidence,receiver_confidence,sender_latency_ms,receiver_latency_ms,total_tokens,timestamp
V2_diplomatic,Diplomatic Framing,87,LOW,NEGOTIATE,BACK_DOWN,0.4,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"Given our military weakness, it is in our best interest to pursue a diplomatic resolution to avoid conflict. By initiating dialogue, we aim to de-escalate tensions and protect our national interests through peaceful means while preserving the possibility of improving our military capabilities over time.","The opponent's call for dialogue (NEGOTIATE) suggests a willingness to resolve issues diplomatically, which could indicate some level of weakness or preference to avoid conflict. This reduces the likelihood that they are fully strong and resolved to fight. Therefore, the updated probability that they are STRONG decreases from 0.5 to approximately 0.4. Pressing forward risks provoking war unnecessarily, while standing down preserves peace and offers an opportunity for future negotiation.",0.9,0.7,1860,2703,608,2026-03-06T11:02:00.120424
V2_diplomatic,Diplomatic Framing,88,HIGH,ESCALATE,ATTACK,0.8,1.0,WAR,-1.0,-1.0,False,False,"Our nation possesses strong military capabilities and unwavering political will to defend our interests. Issuing a strong warning will demonstrate our resolve and deter any potential aggression from the adversary, thereby protecting our national sovereignty without immediate conflict.","The opponent's ESCALATE signal following a STRONG WARNING indicates a high likelihood that they are militarily capable and politically resolved (STRONG). However, pressing forward offers a chance to gain strategic advantage if they are indeed WEAK. Given the prior and the strong signaling, the probability that they are STRONG increases to 80%. The risk of war is elevated, but so is the potential reward, and our assessment favors PRESSING FORWARD to capitalize on perceived resolve.",0.9,0.75,1897,2132,601,2026-03-06T11:02:04.450943
V2_diplomatic,Diplomatic Framing,89,LOW,NEGOTIATE,BACK_DOWN,0.3,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"Given our weakened military status, it is essential to pursue a diplomatic resolution to avoid conflict. Presenting a call for dialogue will help manage tensions and open avenues for negotiation, potentially leading to a peaceful settlement that protects our national interests without escalating hostilities.","The opposing nation's call to NEGOTIATE indicates a preference for dialogue and conflict resolution rather than aggressive posturing. This reduces the likelihood that they are STRONG and resolved for war, and increases the likelihood they are WEAK or cautious. Hence, standing down preserves stability and avoids unnecessary risk.",0.9,0.8,2259,2117,573,2026-03-06T11:02:09.128978
V2_diplomatic,Diplomatic Framing,90,LOW,NEGOTIATE,BACK_DOWN,0.4,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"Given our weakened military state, it is prudent to pursue diplomatic dialogue to de-escalate tensions and seek a peaceful resolution that protects our national interests without risking conflict.","The opposing nation's call to negotiate suggests a willingness to reduce tensions, which is more characteristic of a WEAK or conflict-averse posture. This lowers the probability that they are STRONG from the prior 50% to about 40%, as a strong and politically resolved nation might be less inclined to initiate dialogue unless it serves clear strategic purposes. Therefore, standing down preserves the status quo without unnecessary risks.",0.9,0.7,1756,2867,578,2026-03-06T11:02:14.054046
V2_diplomatic,Diplomatic Framing,91,LOW,NEGOTIATE,BACK_DOWN,0.7,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"Given our current weak military status and preference for a peaceful resolution, issuing a call for dialogue allows us to protect our national interests without escalating tensions. Engaging in negotiations can help avoid conflict and potentially secure a favorable settlement.","The call for negotiation suggests a willingness to resolve differences diplomatically. This is more consistent with a STRONG opponent seeking to manage conflict without escalation, rather than a WEAK adversary trying to avoid confrontation. Therefore, the probability that the opposing nation is STRONG increases from 0.5 to 0.7. Pressing forward risks unnecessary conflict, so standing down and engaging in dialogue is prudent.",0.9,0.8,1570,2341,590,2026-03-06T11:02:18.266092
V2_diplomatic,Diplomatic Framing,92,HIGH,ESCALATE,ATTACK,0.8,1.0,WAR,-1.0,-1.0,False,False,Our military is strong and we have firm political resolve. We are prepared to defend our national interests vigorously and expect our adversaries to reconsider any aggressive actions now. This strong warning aims to deter escalation by demonstrating our readiness and resolve.,"The opponent's issuance of a STRONG WARNING and signaling to ESCALATE suggests a high likelihood that they are militarily capable and politically resolved (STRONG). However, due to the strategic potential gains if the opponent is weak and the risk of war if truly strong, the posterior belief of opponent being STRONG is updated from 0.5 to 0.8. Given the high probability of strength, the risk of pressing forward is significant but may be necessary to assert national interests.",0.9,0.75,1463,2304,607,2026-03-06T11:02:22.334970
V2_diplomatic,Diplomatic Framing,93,LOW,NEGOTIATE,BACK_DOWN,0.3,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"Our military is currently weak and depleted, and our government prefers to avoid conflict while protecting our national interests. By calling for dialogue, we signal a willingness to resolve disputes peacefully and seek a negotiated settlement, which may encourage the adversary to engage without escalating tensions.","The call for dialogue (NEGOTIATE) indicates a willingness to engage peacefully, which suggests a higher likelihood that the opposing nation is currently WEAK or conflict-averse rather than STRONG and resolved. This reduces the probability they are STRONG from the prior of 0.5 to approximately 0.3. Pressing forward risks war unnecessarily, so standing down to preserve the status quo is prudent.",0.9,0.7,1551,2348,598,2026-03-06T11:02:26.534701
V2_diplomatic,Diplomatic Framing,94,LOW,NEGOTIATE,BACK_DOWN,0.7,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"Given our military weakness, it is prudent to seek a diplomatic resolution rather than escalate tensions. Initiating dialogue can open paths to de-escalate the standoff and secure our national interests without resorting to conflict.","The opponent's call for negotiation indicates a willingness to engage diplomatically, which is more consistent with a STRONG and confident position seeking to manage the conflict. This increases the probability that they are STRONG. Pressing forward risks escalating into war with a strong adversary, so standing down preserves stability.",0.9,0.8,1644,2796,568,2026-03-06T11:02:31.275633
V2_diplomatic,Diplomatic Framing,95,HIGH,ESCALATE,ATTACK,0.8,1.0,WAR,-1.0,-1.0,False,False,Our military is strong and fully prepared to defend our national interests. Issuing a strong warning will underscore our resolve and deter any aggressive moves by our adversary without immediate conflict.,"The opposing nation's issuance of a STRONG WARNING combined with an ESCALATE signal suggests that they are militarily capable and politically resolved, increasing the likelihood that they are STRONG. However, the opportunity for strategic gains if they are WEAK justifies pressing forward despite the risk of conflict.",0.9,0.75,1555,1863,556,2026-03-06T11:02:34.995887
V2_diplomatic,Diplomatic Framing,96,LOW,NEGOTIATE,BACK_DOWN,0.35,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"Given our current military weakness, a diplomatic approach is necessary to avoid conflict and find a mutually acceptable resolution. A call for dialogue demonstrates our willingness to resolve issues peacefully while preserving national interests.","A call for dialogue (NEGOTIATE) suggests the opposing nation may be more conflict-averse or depleted, lowering the probability they are STRONG. Engaging in dialogue at this point reduces risk and preserves status quo, as pressing forward could provoke unnecessary conflict if they are actually strong.",0.9,0.8,1550,1827,559,2026-03-06T11:02:38.674658
V2_diplomatic,Diplomatic Framing,97,HIGH,ESCALATE,BACK_DOWN,0.8,1.0,COERCION_SUCCESS,1.0,0.0,False,False,"Given our nation's strong military capabilities and firm political will, sending a strong warning underscores our readiness and resolve. This signaling may compel our adversary to reconsider aggressive actions, thereby protecting our national interests without immediate conflict.","The sender's STRONG WARNING accompanied by an ESCALATE signal suggests high military capability and political resolve. Given this, the probability that the opponent is STRONG increases significantly. Pressing forward risks war with a formidable adversary, so standing down preserves stability.",0.9,0.9,1479,2080,557,2026-03-06T11:02:42.534590
V2_diplomatic,Diplomatic Framing,98,LOW,NEGOTIATE,BACK_DOWN,0.3,0.0,COERCION_SUCCESS,0.5,0.0,False,False,"Given our nation's depleted military strength, it is crucial to avoid conflict and seek a peaceful resolution through dialogue. By initiating talks, we aim to de-escalate tensions while protecting our national interests without resorting to force.","The opposing nation's call to NEGOTIATE suggests a willingness to engage diplomatically, which is more consistent with a weaker posture seeking to avoid conflict. This lowers the probability that they are STRONG from the prior 0.5 to approximately 0.3. Pressing forward risks war unnecessarily, while standing down preserves stability.",0.9,0.7,1558,2137,574,2026-03-06T11:02:46.531146
